Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6500/RightGen,1.9437452734584137,1.8723514332523337,1.9810888237905906,6.824402340198184e-2,1.0626069250974979e-2,8.624123534711443e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6600/RightGen,2.0301368968328766,1.9779778567503854,2.0727918246654253,5.377758586995484e-2,2.3960538416455845e-2,7.084008965620579e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6700/RightGen,1.9986724276659515,1.9268928681667603,2.060343888499119,8.342158143018301e-2,6.941475443392879e-2,9.367594604510567e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6800/RightGen,2.017103460582954,1.9751910004580775,2.046849781624587,4.259331529508905e-2,1.4311615916388631e-2,5.418177231854722e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/6900/RightGen,2.1522982282682883,2.0837483523306823,2.1982479397483985,7.175616145289299e-2,1.9358707717382087e-2,8.736311275490408e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7000/RightGen,2.195834832123637,2.13733718174808,2.2361546367492338,6.314581674509458e-2,3.752308175080543e-2,8.921122973222873e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7100/RightGen,2.183396721604671,2.157746602750194,2.1984996926885287,2.464069133085312e-2,8.43068340547403e-3,3.2788277823671164e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7200/RightGen,2.3774773593339282,2.3357490437488195,2.4367243875870677,5.611973010548671e-2,2.4657973167147018e-2,6.893030879041906e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7300/RightGen,2.296428215978873,2.2134592730626537,2.3764216675820835,9.297959821905254e-2,7.717045745751716e-2,0.1024997973350641
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7400/RightGen,2.4022271027079114,2.2744921815810812,2.505797510375487,0.13269341766247716,0.10156766960764686,0.1573732230097946
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7500/RightGen,2.4954277360211563,2.3810220500208743,2.6022936422505154,0.1311162148532051,1.741237552149133e-2,0.16221053997113954
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7600/RightGen,2.567432617520808,2.3634408856864866,2.6699450046048696,0.1964945311237154,2.066084667603718e-3,0.2367422171130164
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7700/RightGen,2.5504374574796507,2.446461966458325,2.654412948500976,0.1318503275159367,6.322433350214851e-2,0.16891413984918946
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7800/RightGen,2.630525847709123,2.4671365468348085,2.7617374903752534,0.16371055620946018,0.10797873175289964,0.19456453992321715
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/7900/RightGen,2.5399667479996424,2.4920351274995483,2.5878983684997365,5.7178863108193596e-2,4.57278722160728e-2,6.600722594284181e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8000/RightGen,2.7936013407062696,2.6740558096234963,2.885217966248547,0.1288553653663009,9.043605254870206e-2,0.15688520999301253
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8100/RightGen,2.8219972191044085,2.742274405331652,2.969803224941188,0.14435336283932718,2.0252916668443977e-3,0.17184097720445646
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8200/RightGen,2.97127713597744,2.849400757060266,3.054513012831497,0.12650806644342705,7.463386472458132e-2,0.1780476527136652
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8300/RightGen,3.082440465061154,3.01787352368774,3.1279825472483935,7.045029080523003e-2,2.4362702497455757e-2,8.862129481047558e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8400/RightGen,3.076081649749085,2.918457741997372,3.155267294499936,0.15139280448253245,1.4947634999771253e-3,0.18287141325143108
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8500/RightGen,3.193427040021561,3.1054548246665945,3.2813992553765274,0.11140587104611205,5.273143962585891e-2,0.1429512157428098
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8600/RightGen,3.205145814770731,3.081586268935098,3.3490081178342734,0.15220157527677639,6.36056326693506e-2,0.21190308990935017
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8700/RightGen,3.125350250020953,2.998703571499391,3.213155819687927,0.13305641265663568,8.864585427576917e-2,0.1700872113359095
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8800/RightGen,3.420302788435947,3.3998694643742056,3.452235316748556,3.0215913502488072e-2,2.3524211246694904e-3,3.8230678603955674e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/8900/RightGen,3.405704038332715,3.3678583219989378,3.427219879333279,3.7262256844229576e-2,1.7159144666948123e-2,4.830894777160933e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9000/RightGen,3.623273936499421,3.531276893499732,3.7022024939983567,0.11517792365952882,5.4530965499907325e-2,0.1494911349409965
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9100/RightGen,3.672371919124847,3.5464891507490393,3.754429389376128,0.12155390442922817,5.2230093138909056e-2,0.16007247032893937
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9200/RightGen,3.5989030664997395,3.45685648550049,3.6708992423743134,0.13495095988769687,6.329313575012452e-2,0.16477019106558863
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9300/RightGen,3.6157032262716107,3.464279242541731,3.8351863630032312,0.20718843242321777,1.982641791679951e-3,0.2545819749213023
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9400/RightGen,3.743340720354657,3.6149127221888193,3.8650404177084665,0.15697210127616237,6.585285337496316e-2,0.20501308686419115
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9500/RightGen,3.842899201395994,3.7086375846265582,3.97716081816543,0.1588885403056293,0.13021700625863075,0.18307867203573452
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9600/RightGen,3.920739058646935,3.7911153444379124,3.9982809522101284,0.13292800717428904,6.316204482639402e-2,0.17907533248873184
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9700/RightGen,3.8430603732084214,3.74620911966728,3.949623084208118,0.1284249671435259,5.80414666425666e-4,0.15681154462204427
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9800/RightGen,4.00742752512618,3.9104926586255715,4.080221872128277,0.10631291857611523,6.351433074875468e-2,0.13065760947350735
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/9900/RightGen,4.148451507187777,3.9735198400635454,4.314804412249941,0.19671829133769014,0.1504053010006221,0.23031429837534872
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/10000/RightGen,4.147753699188191,4.0966243515000915,4.19888304687629,5.933630807162717e-2,4.9170054261909346e-2,6.492168142970078e-2
vsat/VSolve/Empty/Chc/0/VariantSize/100/numPlain/0/RightGen,1.4351773595715428e-2,1.4243469896578825e-2,1.445648840830636e-2,2.9522379375007213e-4,2.1239715727664819e-4,4.069057872719692e-4
