Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,60,16.702840192,66685189440,16.971031195,12.34824,4.622804,211308,344,0,1338817,93,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,63,18.15274986,72473875720,18.507671595,13.362723,5.144961,211308,404,0,1405513,65,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,1,0.691373785,2760286720,0.695959703,0.485522,0.210455,211636,66,0,53213,3,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,2,1.356733416,5416698360,1.406453011,1.001434,0.405032,212264,1002,0,106998,4,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,3,1.998809032,7980152880,2.074145351,1.508176,0.565982,212264,2558,0,160729,1,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,4,2.355302473,9403431200,2.543986423,1.828519,0.71548,212264,1839,0,214532,4,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,5,3.002547159,11987521640,3.250831091,2.340836,0.910008,212500,2602,0,267121,4,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,6,3.944209613,15747056280,4.017586969,2.886315,1.1313,212500,3650,0,319958,28,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,7,4.809409514,19201318920,4.850670066,3.524535,1.326148,212500,2504,0,372778,37,,,,,,,
Yices/v-->v/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,8,5.489374541,21916043200,5.521913796,3.971084,1.550843,212500,3112,0,425878,48,,,,,,,
